File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
D_1,114,"‎27 / 04 / 18 , 17 : 23 - SupportoBullo1 : Uuuuhh adesso fa dalla prof a lamentarsi e a dire che i compagni lo prendono in giro ! Ma fammi il favore bocia di merda , che non sai fare altro che lamentarti","‎27 / 04 / 18 , 17 : 23 - SupportoBullo1 : Now he goes  complain with his teacher and say his friends are making fun of him! do me a favor f***ing kid, you can not do anything but complain",Other,Bystander_assistant,False,False
D_1,115,"‎27 / 04 / 18 , 17 : 25 - Vittima : ma che volete ! ! ! ! io ho fatto solo un video su un social e l'ho messo su per meeeeee","‎27 / 04 / 18 , 17 : 25 - Vittima : what do you want ?! ! ! I only made a video on  social media  and I put it for me!",Defense,Victim,False,False
D_1,117,"‎27 / 04 / 18 , 17 : 26 - SupportoBullo1 : E allora ? ! Se balli come un elefante incinto noi non possiamo farci niente logico che se lo pubblichi anche le offese capisci che te le pigli per un motivo","‎27 / 04 / 18 , 17 : 26 - SupportoBullo1 : So what? ! If you dance like a pregnant elephant, we can not do anything, it is logical that if you publish it, you also get insults and you understand you get them for a reason",Insult-BodyShame,Bystander_assistant,False,False
D_1,118,"‎27 / 04 / 18 , 17 : 28 - Vittima : ma non dovete vederlo per forza","‎27 / 04 / 18 , 17 : 28 - Vittima : but you don't have to necessarily see it",Defense,Victim,False,False
D_1,119,"‎27 / 04 / 18 , 17 : 29 - Vittima : nessuno vi costringe","‎27 / 04 / 18 , 17 : 29 - Vittima : Nobody is forcing you",Defense,Victim,False,False
D_1,120,"‎27 / 04 / 18 , 17 : 29 - Vittima : siete voi che mi venite sempre a rompere","‎27 / 04 / 18 , 17 : 29 - Vittima : You're the ones who are always bugging me.",Defense,Victim,False,False
D_1,122,"‎27 / 04 / 18 , 17 : 37 - Vittima : era lì . . . no ! l'avete cercato per offendermi","‎27 / 04 / 18 , 17 : 37 - Vittima : It was there ... no! You looked for it to offend me.",Defense,Victim,False,False
D_1,124,"‎27 / 04 / 18 , 17 : 38 - SupportoBullo1 : Ma se era sulla pagina home che cavolo dovevamo fare ! Se poi tu ti muovi come un elefante é un altro discorso","‎27 / 04 / 18 , 17 : 38 - SupportoBullo1 : it was on the home page what the hell were we supposed to do?! If you move like an elephant, that’s another story",Insult-BodyShame,Bystander_assistant,False,False
D_1,126,"‎27 / 04 / 18 , 17 : 40 - SupportoVittima2 : Non va bene così","‎27 / 04 / 18 , 17 : 40 - SupportoVittima2 : This is not good.",Defense,Bystander_defender,False,False
D_1,127,"‎27 / 04 / 18 , 17 : 40 - SupportoVittima2 : Hai veramente ragione","‎27 / 04 / 18 , 17 : 40 - SupportoVittima2 : You are really right",Defense,Bystander_defender,False,False
D_1,130,"‎27 / 04 / 18 , 17 : 42 - SupportoBullo1 : Ma che amico , dai che li fa solo pk si sente in colpa siccome nessuno ti caga","‎27 / 04 / 18 , 17 : 42 - SupportoBullo1 : what a friend, come on, he only makes them ‘cos he feels guilty since no one cares about you",Curse_or_Exclusion,Bystander_assistant,False,False
D_1,132,"‎27 / 04 / 18 , 17 : 42 - SupportoVittima2 : Nessuno ti sta simpatico","‎27 / 04 / 18 , 17 : 42 - SupportoVittima2 : You don’t like anybody",Curse_or_Exclusion,Bystander_defender,False,False
D_1,133,"‎27 / 04 / 18 , 17 : 42 - Vittima : non è vero , lui almeno non mi ha offeso per il video","‎27 / 04 / 18 , 17 : 42 - Vittima : not true, at least he did not offend me for the video",Defense,Victim,False,False
D_1,134,"‎27 / 04 / 18 , 17 : 42 - Vittima : solo voi mi offendete","‎27 / 04 / 18 , 17 : 42 - Vittima : Only you offend me.",Defense,Victim,False,False
D_1,135,"‎27 / 04 / 18 , 17 : 43 - SupportoVittima2 : Ecco siete dei cattivi bulli","‎27 / 04 / 18 , 17 : 43 - SupportoVittima2 : you are bad bullies",Defense,Bystander_defender,False,False
D_1,142,"‎27 / 04 / 18 , 17 : 46 - SupportoVittima2 : Tu stanne fuori","‎27 / 04 / 18 , 17 : 46 - SupportoVittima2 : stay out of it",Curse_or_Exclusion,Bystander_defender,False,False
D_1,143,"‎27 / 04 / 18 , 17 : 47 - SupportoVittima2 : Sai solo offendere , bulla","‎27 / 04 / 18 , 17 : 47 - SupportoVittima2 : You only know how to offend, bully",Defense,Bystander_defender,False,False
D_1,143,"‎27 / 04 / 18 , 17 : 47 - SupportoVittima2 : Sai solo offendere , bulla","‎27 / 04 / 18 , 17 : 47 - SupportoVittima2 : You only know how to offend, bully",Defense,Bystander_defender,False,False
D_1,143,"‎27 / 04 / 18 , 17 : 47 - SupportoVittima2 : Sai solo offendere , bulla","‎27 / 04 / 18 , 17 : 47 - SupportoVittima2 : You only know how to offend, bully",Insult-General_Insult,Bystander_defender,False,False
D_1,143,"‎27 / 04 / 18 , 17 : 47 - SupportoVittima2 : Sai solo offendere , bulla","‎27 / 04 / 18 , 17 : 47 - SupportoVittima2 : You only know how to offend, bully",Insult-General_Insult,Bystander_defender,False,False
D_1,144,"‎27 / 04 / 18 , 17 : 50 - SupportoVittima2 : Wow che silenzio , site solo dei fifoni che non siete altro","‎27 / 04 / 18 , 17 : 50 - SupportoVittima2 : Wow that silence, you are just wimps, nothing else",Insult-General_Insult,Bystander_defender,False,False
D_1,155,"‎27 / 04 / 18 , 17 : 57 - SupportoVittima2 : Ma stai zitta","‎27 / 04 / 18 , 17 : 57 - SupportoVittima2 : Shut up!",Curse_or_Exclusion,Bystander_defender,False,False
D_1,161,"‎27 / 04 / 18 , 17 : 58 - SupportoBullo1 : Allora non sto parlando genio !","‎27 / 04 / 18 , 17 : 58 - SupportoBullo1 : Then I'm not talking genius!",Insult-General_Insult,Bystander_assistant,True,False
D_1,165,"‎27 / 04 / 18 , 18 : 01 - SupportoVittima2 : Non sai fare altro , invece che bullizzare le persone o prenderle in giro","‎27 / 04 / 18 , 18 : 01 - SupportoVittima2 : That's all you do, instead of bullying people or making fun of them.",Defense,Bystander_defender,False,False
D_1,166,"‎27 / 04 / 18 , 18 : 02 - SupportoVittima2 : Fatti un' esame di coscienza","‎27 / 04 / 18 , 18 : 02 - SupportoVittima2 : Think about what you’re doing.",Defense,Bystander_defender,False,False
D_1,167,"‎27 / 04 / 18 , 18 : 03 - SupportoVittima2 : Non sai più cosa scrivere","‎27 / 04 / 18 , 18 : 03 - SupportoVittima2 : You don't know what to write anymore",Other,Bystander_defender,False,False
D_1,175,"‎27 / 04 / 18 , 18 : 09 - SupportoVittima2 : È se continui ti sospenderanno perché continui a prendere in giro Vittima","‎27 / 04 / 18 , 18 : 09 - SupportoVittima2 : And if you continue, they'll suspend you because you keep making fun of Vittima!",Threat_or_Blackmail,Bystander_defender,False,False
D_1,176,"‎27 / 04 / 18 , 18 : 10 - SupportoBullo1 : Ma gli affari tuoi mai no ? !","‎27 / 04 / 18 , 18 : 10 - SupportoBullo1 : You never mind your own business! !",Defense,Bystander_assistant,False,False
D_1,182,"‎27 / 04 / 18 , 18 : 11 - SupportoVittima2 : Mi dispiace perché non sai leggere","‎27 / 04 / 18 , 18 : 11 - SupportoVittima2 : I'm sorry because you can't read",Insult-General_Insult,Bystander_defender,False,False
D_1,184,"‎27 / 04 / 18 , 18 : 12 - SupportoVittima2 : Ridi quanto vuoi","‎27 / 04 / 18 , 18 : 12 - SupportoVittima2 : Laugh all you want.",Defense,Bystander_defender,False,False
D_2,0,"‎27 / 04 / 18 , 14 : 09 - SupportoBullo2 : Come sei bravo a ballare Vittima ! Ahaha","‎27 / 04 / 18 , 14 : 09 - SupportoBullo2 : How good you are at dancing Vittima! Ahaha",Insult-General_Insult,Bystander_assistant,True,False
D_2,2,"‎27 / 04 / 18 , 14 : 10 - SupportoBullo1 : Fai schifo ciccione !","‎27 / 04 / 18 , 14 : 10 - SupportoBullo1 : You suck, fatso!",Insult-General_Insult,Bystander_assistant,False,False
D_2,2,"‎27 / 04 / 18 , 14 : 10 - SupportoBullo1 : Fai schifo ciccione !","‎27 / 04 / 18 , 14 : 10 - SupportoBullo1 : You suck, fatso!",Insult-General_Insult,Bystander_assistant,False,False
D_2,2,"‎27 / 04 / 18 , 14 : 10 - SupportoBullo1 : Fai schifo ciccione !","‎27 / 04 / 18 , 14 : 10 - SupportoBullo1 : You suck, fatso!",Insult-BodyShame,Bystander_assistant,False,False
D_2,2,"‎27 / 04 / 18 , 14 : 10 - SupportoBullo1 : Fai schifo ciccione !","‎27 / 04 / 18 , 14 : 10 - SupportoBullo1 : You suck, fatso!",Insult-BodyShame,Bystander_assistant,False,False
D_2,3,"‎27 / 04 / 18 , 14 : 10 - SupportoBullo2 : Ahah mi fai ridere","‎27 / 04 / 18 , 14 : 10 - SupportoBullo2 : Ahah you make me laugh",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,4,"‎27 / 04 / 18 , 14 : 10 - Bullo1 : Ballerino provetto vai ad amici sicuramente ti prenderanno hahahahhahahaa","‎27 / 04 / 18 , 14 : 10 - Bullo1 : Skilled dancer, go to ”Amici” (Italian TV show for young talents) they will surely take you hahahahhahahaa",Other,Harasser,True,False
D_2,5,"‎27 / 04 / 18 , 14 : 10 - SupportoBullo2 : Neanche sai fare una corsa ! Perché ti metti a ballare ? ?","‎27 / 04 / 18 , 14 : 10 - SupportoBullo2 : You can't even run! Why are you dancing? ?",Insult-General_Insult,Bystander_assistant,False,False
D_2,7,"‎27 / 04 / 18 , 14 : 11 - SupportoBullo2 : È già tanto se è riuscito a scaricarsi musical . ly ahahaha","‎27 / 04 / 18 , 14 : 11 - SupportoBullo2 : It's enough that he managed to download musical . ly ahahaha",Insult-General_Insult,Bystander_assistant,False,False
D_2,8,"‎27 / 04 / 18 , 14 : 11 - Bullo1 : Impara prima di fare le cose che fai più bella figura","‎27 / 04 / 18 , 14 : 11 - Bullo1 : Learn before you do things, you'll make a better impression.",Insult-General_Insult,Harasser,False,False
D_2,9,"‎27 / 04 / 18 , 14 : 11 - Bullo1 : Già hahahhaha","‎27 / 04 / 18 , 14 : 11 - Bullo1 : Yeah hahahhaha",Encouragement_to_the_Harasser,Harasser,False,False
D_2,10,"‎27 / 04 / 18 , 14 : 11 - SupportoBullo1 : È abbastanza preoccupante che non sappia fare nemmeno una capriola hahaha","‎27 / 04 / 18 , 14 : 11 - SupportoBullo1 : It's quite worrying that he can't even do a somersault hahaha",Insult-General_Insult,Bystander_assistant,False,False
D_2,11,"‎27 / 04 / 18 , 14 : 11 - Bullo1 : Già","‎27 / 04 / 18 , 14 : 11 - Bullo1 :  Yep",Encouragement_to_the_Harasser,Harasser,False,False
D_2,19,"‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : Quanto mangia quello al giorno hahaha","‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : How much does he eat in one day hahaha",Insult-BodyShame,Bystander_assistant,False,False
D_2,20,"‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : Che quando va al Mc Donald lo svuota hahah","‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : when he goes to Mc Donald he empties it hahah",Insult-BodyShame,Bystander_assistant,False,False
D_2,21,"‎27 / 04 / 18 , 14 : 13 - SupportoBullo2 : Quanto mi fa ridere quello scemo ! Ahahahah","‎27 / 04 / 18 , 14 : 13 - SupportoBullo2 : How funny that fool is! Ahahahah",Insult-General_Insult,Bystander_assistant,False,False
D_2,25,"‎27 / 04 / 18 , 14 : 14 - Bullo1 : Dovrebbe essere segnalato quel musical . ly da quanto è brutto hahahaha","‎27 / 04 / 18 , 14 : 14 - Bullo1 : that musical . ly should be flagged for how bad it is hahaha",Insult-BodyShame,Harasser,False,False
D_2,26,"‎27 / 04 / 18 , 14 : 14 - SupportoBullo2 : Esatto ahah","‎27 / 04 / 18 , 14 : 14 - SupportoBullo2 : Exactly haha.",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,28,"‎27 / 04 / 18 , 14 : 15 - Vittima : Certo che proprio non avete nulla da fare se state tutto il giorno a guardare quello che fanno gli altri . . .","‎27 / 04 / 18 , 14 : 15 - Vittima : Of course you have nothing to do if you stay all day watching what others do . . .",Defense,Victim,False,False
D_2,29,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : E tu dovresti imparare a fare le cose prima di postarle","‎27 / 04 / 18 , 14 : 16 - Bullo1 : And you should learn how to do things before you post them",Other,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,31,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Ti ho chiesto di parlare ?","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Did I ask you to speak?",Curse_or_Exclusion,Harasser,False,False
D_2,32,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Esatto ahah","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Exactly hahaha",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,33,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Zitto elefante","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Shut up elephant",Insult-BodyShame,Harasser,False,False
D_2,33,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Zitto elefante","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Shut up elephant",Insult-BodyShame,Harasser,False,False
D_2,33,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Zitto elefante","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Shut up elephant",Curse_or_Exclusion,Harasser,False,False
D_2,33,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Zitto elefante","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Shut up elephant",Curse_or_Exclusion,Harasser,False,False
D_2,34,"‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : Ahahah","‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : Ahahah",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,35,"‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : Che ridere","‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : What a laugh!",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,36,"‎27 / 04 / 18 , 14 : 35 - SupportoVittima1 : Lasciatelo stare povero !","‎27 / 04 / 18 , 14 : 35 - SupportoVittima1 : Leave him alone poor thing!",Defense,Bystander_defender,False,False
D_2,37,"‎27 / 04 / 18 , 14 : 35 - Bullo1 : Ma tu che vuoi ?","‎27 / 04 / 18 , 14 : 35 - Bullo1 : What do you want?",Curse_or_Exclusion,Harasser,False,False
D_2,38,"‎27 / 04 / 18 , 14 : 35 - Bullo1 : Ti ho chiesto di parlare ?","‎27 / 04 / 18 , 14 : 35 - Bullo1 : Did I ask you to speak?",Curse_or_Exclusion,Harasser,False,False
D_2,39,"‎27 / 04 / 18 , 14 : 35 - SupportoVittima1 : Voglio che lo lasciate stare","‎27 / 04 / 18 , 14 : 35 - SupportoVittima1 : I want you to leave him alone",Defense,Bystander_defender,False,False
D_2,40,"‎27 / 04 / 18 , 14 : 35 - SupportoBullo2 : Chi ti ha chiesto qualcosa ? ?","‎27 / 04 / 18 , 14 : 35 - SupportoBullo2 : Who asked you anything? ?",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,43,"‎27 / 04 / 18 , 14 : 36 - SupportoVittima1 : No e io parlo quando voglio","‎27 / 04 / 18 , 14 : 36 - SupportoVittima1 : No and I talk when I want to",Defense,Bystander_defender,False,False
D_2,44,"‎27 / 04 / 18 , 14 : 37 - Bullo1 : Allora cosa parli ?","‎27 / 04 / 18 , 14 : 37 - Bullo1 : What are you talking about?",Curse_or_Exclusion,Harasser,False,False
D_2,45,"‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : State zitti io sto solo dicendo di lasciarlo stare","‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : Shut up, I'm just saying to leave him alone",Defense,Bystander_defender,False,False
D_2,45,"‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : State zitti io sto solo dicendo di lasciarlo stare","‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : Shut up, I'm just saying to leave him alone",Defense,Bystander_defender,False,False
D_2,45,"‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : State zitti io sto solo dicendo di lasciarlo stare","‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : Shut up, I'm just saying to leave him alone",Curse_or_Exclusion,Bystander_defender,False,False
D_2,45,"‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : State zitti io sto solo dicendo di lasciarlo stare","‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : Shut up, I'm just saying to leave him alone",Curse_or_Exclusion,Bystander_defender,False,False
D_2,46,"‎27 / 04 / 18 , 14 : 38 - Bullo1 : Zitto lo dici a tuo fratello","‎27 / 04 / 18 , 14 : 38 - Bullo1 :  You are going to tell your brother to shut up",Insult-Attacking_relatives,Harasser,False,False
D_2,47,"‎27 / 04 / 18 , 14 : 39 - Bullo1 : Non lo lasciamo stare .","‎27 / 04 / 18 , 14 : 39 - Bullo1 : We don't leave him alone.",Threat_or_Blackmail,Harasser,False,False
D_2,48,"‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Ma chiudi la bocca . A me zitta non lo dici","‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Shut your mouth. You don't tell me to shut up",Defense,Bystander_assistant,False,False
D_2,48,"‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Ma chiudi la bocca . A me zitta non lo dici","‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Shut your mouth. You don't tell me to shut up",Defense,Bystander_assistant,False,False
D_2,48,"‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Ma chiudi la bocca . A me zitta non lo dici","‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Shut your mouth. You don't tell me to shut up",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,48,"‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Ma chiudi la bocca . A me zitta non lo dici","‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Shut your mouth. You don't tell me to shut up",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,49,"‎27 / 04 / 18 , 14 : 40 - SupportoVittima1 : Okay lo farò però lo dico anche a voi bulletti","‎27 / 04 / 18 , 14 : 40 - SupportoVittima1 : Okay I'll do it  but I'll tell you bullies too",Insult-General_Insult,Bystander_defender,False,False
D_2,50,"‎27 / 04 / 18 , 14 : 40 - Bullo1 : Ma tua mamma bulletta","‎27 / 04 / 18 , 14 : 40 - Bullo1 : But your mother, bully",Insult-Attacking_relatives,Harasser,False,False
D_2,51,"‎27 / 04 / 18 , 14 : 40 - SupportoVittima1 : Zitto posso dirlo a chi voglio","‎27 / 04 / 18 , 14 : 40 - SupportoVittima1 : Shut up I can tell whoever I want",Defense,Harasser,False,False
D_2,55,"‎27 / 04 / 18 , 14 : 42 - Bullo1 : Sarà meglio che ti sia ben chiaro sennò ti faccio vedere io come ti è ben chiaro","‎27 / 04 / 18 , 14 : 42 - Bullo1 : You’d better understand it clearly or I'll show you how it's clear to you",Threat_or_Blackmail,Harasser,False,False
D_2,56,"‎27 / 04 / 18 , 14 : 42 - Bullo1 : Poi vedremo","‎27 / 04 / 18 , 14 : 42 - Bullo1 : Then we'll see",Threat_or_Blackmail,Harasser,False,False
D_2,57,"‎27 / 04 / 18 , 14 : 42 - SupportoVittima1 : Okay vediamo però ancora per una volta lasciate stare Vittima","‎27 / 04 / 18 , 14 : 42 - SupportoVittima1 : Ok we will see, but once again leave Vittima alone.",Defense,Bystander_defender,False,False
D_2,59,"‎27 / 04 / 18 , 14 : 43 - Bullo1 : Non lo lasciamo stare","‎27 / 04 / 18 , 14 : 43 - Bullo1 : We are not leaving him alone",Threat_or_Blackmail,Harasser,False,False
D_2,60,"‎27 / 04 / 18 , 14 : 43 - SupportoVittima1 : Invece sì","‎27 / 04 / 18 , 14 : 43 - SupportoVittima1 : Yes",Defense,Bystander_defender,False,False
D_2,62,"‎27 / 04 / 18 , 14 : 43 - Bullo1 : Chi sei tu per dirmi le cose che devo fare ?","‎27 / 04 / 18 , 14 : 43 - Bullo1 : Who are you to tell me the things I have to do?",Defense,Harasser,False,False
D_2,63,"‎27 / 04 / 18 , 14 : 43 -Bullo1:  Bambina .","[63 '\u200e27 / 04 / 18 , 14 : 43 -Bullo1: Bambina .'
 '\u200e27 / 04 / 18 , 14 : 43 -Bullo1: Little girl.' 'D_2']",Insult-General_Insult,Harasser,False,False
D_2,66,"‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : Sono SupportoVittima1 se non sai chi sono e poi bambina sei tu che te la prendi con i più deboli . . . LASCIATE STARE Vittima","‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : I'm VittimaSupport1 if you don't know who I am and then baby you're the one picking on the weakest . . . Leave Vittima alone",Defense,Bystander_defender,False,False
D_2,66,"‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : Sono SupportoVittima1 se non sai chi sono e poi bambina sei tu che te la prendi con i più deboli . . . LASCIATE STARE Vittima","‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : I'm VittimaSupport1 if you don't know who I am and then baby you're the one picking on the weakest . . . Leave Vittima alone",Defense,Bystander_defender,False,False
D_2,66,"‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : Sono SupportoVittima1 se non sai chi sono e poi bambina sei tu che te la prendi con i più deboli . . . LASCIATE STARE Vittima","‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : I'm VittimaSupport1 if you don't know who I am and then baby you're the one picking on the weakest . . . Leave Vittima alone",Insult-General_Insult,Bystander_defender,False,False
D_2,66,"‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : Sono SupportoVittima1 se non sai chi sono e poi bambina sei tu che te la prendi con i più deboli . . . LASCIATE STARE Vittima","‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : I'm VittimaSupport1 if you don't know who I am and then baby you're the one picking on the weakest . . . Leave Vittima alone",Insult-General_Insult,Bystander_defender,False,False
D_2,67,"‎27 / 04 / 18 , 14 : 45 - Bullo1 : E tu bamboccio non scrivi più ?","‎27 / 04 / 18 , 14 : 45 - Bullo1 : Don't you write anymore, kid?",Other,Harasser,False,False
D_2,68,"‎27 / 04 / 18 , 14 : 45 -Bullo1:  Hai paura ?","[68 '\u200e27 / 04 / 18 , 14 : 45 -Bullo1: Hai paura ?'
 '\u200e27 / 04 / 18 , 14 : 45 -Bullo1: Are you afraid?' 'D_2']",Other,Harasser,False,False
D_2,70,"‎27 / 04 / 18 , 14 : 45 - Bullo1 : NON LO LASCIAMO STARE","‎27 / 04 / 18 , 14 : 45 - Bullo1 : WE DO NOT LEAVE HIM ALONE.",Threat_or_Blackmail,Harasser,False,False
D_2,72,"‎27 / 04 / 18 , 14 : 46 - Bullo1 : Non lasceremo stare nemmeno te se continui","‎27 / 04 / 18 , 14 : 46 - Bullo1 : We won't leave you alone either if you continue",Threat_or_Blackmail,Harasser,False,False
D_2,73,"‎27 / 04 / 18 , 14 : 47 - SupportoVittima1 : Stiamo parlado noi due cosa c ’ entra mi mamma","‎27 / 04 / 18 , 14 : 47 - SupportoVittima1 : We're talking about you and me, what does my mom have to do with it?",Defense,Bystander_defender,False,False
D_2,75,"‎27 / 04 / 18 , 14 : 47 - Bullo1 : E tu bamboccio impara a fare i musical . ly e ginnastica hahaha","‎27 / 04 / 18 , 14 : 47 - Bullo1 : You, kid, learn to make musical. ly and gymnastics hahaha",Insult-General_Insult,Harasser,False,False
